atc_name,concept_class_id,concept_code,name
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,11124_vancomycin
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,11124_vancomycin
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,11124_vancomycin
OTOLOGICALS,ATC 2nd,S02,11124_vancomycin
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,11124_vancomycin
"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",ATC 2nd,A07,11124_vancomycin
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,11124_vancomycin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,11124_vancomycin
IRRIGATING SOLUTIONS,ATC 3rd,B05C,11124_vancomycin
"Corticosteroids, moderately potent, combinations with antibiotics",ATC 4th,D07CB,11124_vancomycin
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,11124_vancomycin
"Corticosteroids, very potent, combinations with antibiotics",ATC 4th,D07CD,11124_vancomycin
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,11124_vancomycin
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,11124_vancomycin
ANTIINFECTIVES,ATC 3rd,S02A,11124_vancomycin
Glycopeptide antibacterials,ATC 4th,J01XA,11124_vancomycin
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,11124_vancomycin
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,11124_vancomycin
dexamethasone and antibiotics; topical,ATC 5th,D07CB04,11124_vancomycin
flumetasone and antibiotics; topical,ATC 5th,D07CB05,11124_vancomycin
betamethasone and antibiotics; topical,ATC 5th,D07CC01,11124_vancomycin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,11124_vancomycin
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,11124_vancomycin
vancomycin; oral,ATC 5th,A07AA09,11124_vancomycin
electrolytes; parenteral,ATC 5th,B05BB01,11124_vancomycin
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,11124_vancomycin
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,11124_vancomycin
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,11124_vancomycin
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,11124_vancomycin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,11124_vancomycin
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,11124_vancomycin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,11124_vancomycin
INTESTINAL ANTIINFECTIVES,ATC 3rd,A07A,11124_vancomycin
Antibiotics,ATC 4th,A07AA,11124_vancomycin
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,11124_vancomycin
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,11124_vancomycin
beclometasone and antibiotics; topical,ATC 5th,D07CC04,11124_vancomycin
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,11124_vancomycin
Antibiotics,ATC 4th,S01AA,11124_vancomycin
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,11124_vancomycin
vancomycin; ophthalmic,ATC 5th,S01AA28,11124_vancomycin
Selective immunosuppressants,ATC 4th,L04AA,1112973_belatacept
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1112973_belatacept
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1112973_belatacept
belatacept; parenteral,ATC 5th,L04AA28,1112973_belatacept
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1112973_belatacept
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,11274_von_willebrand_factor
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,11274_von_willebrand_factor
ANTIHEMORRHAGICS,ATC 2nd,B02,11274_von_willebrand_factor
von Willebrand factor; parenteral,ATC 5th,B02BD10,11274_von_willebrand_factor
Blood coagulation factors,ATC 4th,B02BD,11274_von_willebrand_factor
"von Willebrand factor and coagulation factor VIII in combination; parenteral, topical, urethral",ATC 5th,B02BD06,11274_von_willebrand_factor
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,11413_zidovudine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,11413_zidovudine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,11413_zidovudine
zidovudine; systemic,ATC 5th,J05AF01,11413_zidovudine
"zidovudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR05,11413_zidovudine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,11413_zidovudine
zidovudine and lamivudine; oral,ATC 5th,J05AR01,11413_zidovudine
"zidovudine, lamivudine and abacavir; systemic",ATC 5th,J05AR04,11413_zidovudine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,11413_zidovudine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,114289_indinavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,114289_indinavir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,114289_indinavir
Protease inhibitors,ATC 4th,J05AE,114289_indinavir
indinavir; oral,ATC 5th,J05AE02,114289_indinavir
vemurafenib; oral,ATC 5th,L01EC01,1147220_vemurafenib
B-Raf serine-threonine kinase (BRAF) inhibitors,ATC 4th,L01EC,1147220_vemurafenib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1147220_vemurafenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1147220_vemurafenib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1147220_vemurafenib
Drugs used in hereditary angioedema,ATC 4th,B06AC,1148138_icatibant
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,1148138_icatibant
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,1148138_icatibant
icatibant; parenteral,ATC 5th,B06AC02,1148138_icatibant
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1148138_icatibant
crizotinib; oral,ATC 5th,L01ED01,1148495_crizotinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1148495_crizotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1148495_crizotinib
Anaplastic lymphoma kinase (ALK) inhibitors,ATC 4th,L01ED,1148495_crizotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1148495_crizotinib
Iron chelating agents,ATC 4th,V03AC,11645_deferiprone
deferiprone; oral,ATC 5th,V03AC02,11645_deferiprone
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,11645_deferiprone
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,11645_deferiprone
VARIOUS,ATC 1st,V,11645_deferiprone
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,117055_alemtuzumab
alemtuzumab; parenteral,ATC 5th,L04AG06,117055_alemtuzumab
[U] alemtuzumab; parenteral,ATC 5th,L04AA34,117055_alemtuzumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,117055_alemtuzumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,117055_alemtuzumab
Monoclonal antibodies,ATC 4th,L04AG,117055_alemtuzumab
Selective immunosuppressants,ATC 4th,L04AA,117055_alemtuzumab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,118886_verteporfin
verteporfin; ophthalmic,ATC 5th,S01LA01,118886_verteporfin
OPHTHALMOLOGICALS,ATC 2nd,S01,118886_verteporfin
SENSORY ORGANS,ATC 1st,S,118886_verteporfin
Antineovascularisation agents,ATC 4th,S01LA,118886_verteporfin
OTHER DERMATOLOGICAL PREPARATIONS,ATC 2nd,D11,1193326_ruxolitinib
OTHER DERMATOLOGICAL PREPARATIONS,ATC 3rd,D11A,1193326_ruxolitinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,1193326_ruxolitinib
"ruxolitinib; oral, topical",ATC 5th,D11AH09,1193326_ruxolitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1193326_ruxolitinib
ruxolitinib; oral,ATC 5th,L01EJ01,1193326_ruxolitinib
"Agents for dermatitis, excluding corticosteroids",ATC 4th,D11AH,1193326_ruxolitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1193326_ruxolitinib
DERMATOLOGICALS,ATC 1st,D,1193326_ruxolitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1193326_ruxolitinib
IMMUNOSTIMULANTS,ATC 2nd,L03,120608_peginterferon_alfa_2a
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,120608_peginterferon_alfa_2a
"peginterferon alfa-2a, combinations; parenteral",ATC 5th,L03AB61,120608_peginterferon_alfa_2a
peginterferon alfa-2a; parenteral,ATC 5th,L03AB11,120608_peginterferon_alfa_2a
IMMUNOSTIMULANTS,ATC 3rd,L03A,120608_peginterferon_alfa_2a
Interferons,ATC 4th,L03AB,120608_peginterferon_alfa_2a
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,121191_rituximab
[U] rituximab; parenteral,ATC 5th,L01XC02,121191_rituximab
CD20 (Clusters of Differentiation 20) inhibitors,ATC 4th,L01FA,121191_rituximab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,121191_rituximab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,121191_rituximab
rituximab; parenteral,ATC 5th,L01FA01,121191_rituximab
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,121243_voriconazole
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,121243_voriconazole
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,121243_voriconazole
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,121243_voriconazole
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,121243_voriconazole
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,121243_voriconazole
ANTIINFECTIVES,ATC 3rd,S02A,121243_voriconazole
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,121243_voriconazole
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 2nd,J02,121243_voriconazole
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,121243_voriconazole
DERMATOLOGICALS,ATC 1st,D,121243_voriconazole
ANTIFUNGALS FOR TOPICAL USE,ATC 3rd,D01A,121243_voriconazole
Imidazole and triazole derivatives,ATC 4th,D01AC,121243_voriconazole
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,121243_voriconazole
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,121243_voriconazole
Antiinfectives,ATC 4th,B05CA,121243_voriconazole
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,121243_voriconazole
"antiinfectives, combinations; otic",ATC 5th,S02AA30,121243_voriconazole
ANTIFUNGALS FOR DERMATOLOGICAL USE,ATC 2nd,D01,121243_voriconazole
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 3rd,J02A,121243_voriconazole
imidazoles/triazoles in combination with corticosteroids; topical,ATC 5th,D01AC20,121243_voriconazole
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,121243_voriconazole
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,121243_voriconazole
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,121243_voriconazole
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,121243_voriconazole
IRRIGATING SOLUTIONS,ATC 3rd,B05C,121243_voriconazole
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,121243_voriconazole
SENSORY ORGANS,ATC 1st,S,121243_voriconazole
voriconazole; systemic,ATC 5th,J02AC03,121243_voriconazole
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,121243_voriconazole
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,121243_voriconazole
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,121243_voriconazole
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,121243_voriconazole
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,121243_voriconazole
OTOLOGICALS,ATC 2nd,S02,121243_voriconazole
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,121243_voriconazole
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,121243_voriconazole
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,121243_voriconazole
Antiinfectives,ATC 4th,S02AA,121243_voriconazole
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,121243_voriconazole
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,121243_voriconazole
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,121243_voriconazole
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,121243_voriconazole
Triazole and tetrazole derivatives,ATC 4th,J02AC,121243_voriconazole
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,121243_voriconazole
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,121243_voriconazole
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,121243_voriconazole
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,121243_voriconazole
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,121243_voriconazole
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,121243_voriconazole
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,121243_voriconazole
ANTIINFECTIVES,ATC 3rd,S03A,121243_voriconazole
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,121243_voriconazole
Antiinfectives,ATC 4th,S03AA,121243_voriconazole
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,121243_voriconazole
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,121243_voriconazole
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,121243_voriconazole
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,121243_voriconazole
aflibercept; ophthalmic,ATC 5th,S01LA05,1232150_aflibercept
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,1232150_aflibercept
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,1232150_aflibercept
OPHTHALMOLOGICALS,ATC 2nd,S01,1232150_aflibercept
SENSORY ORGANS,ATC 1st,S,1232150_aflibercept
aflibercept; parenteral,ATC 5th,L01XX44,1232150_aflibercept
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1232150_aflibercept
Other antineoplastic agents,ATC 4th,L01XX,1232150_aflibercept
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1232150_aflibercept
Antineovascularisation agents,ATC 4th,S01LA,1232150_aflibercept
Detoxifying agents for antineoplastic treatment,ATC 4th,V03AF,1242127_glucarpidase
glucarpidase; parenteral,ATC 5th,V03AF09,1242127_glucarpidase
VARIOUS,ATC 1st,V,1242127_glucarpidase
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,1242127_glucarpidase
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,1242127_glucarpidase
vismodegib; oral,ATC 5th,L01XJ01,1242987_vismodegib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1242987_vismodegib
Hedgehog pathway inhibitors,ATC 4th,L01XJ,1242987_vismodegib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,1242987_vismodegib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1242987_vismodegib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1242999_axitinib
Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,ATC 4th,L01EK,1242999_axitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1242999_axitinib
axitinib; oral,ATC 5th,L01EK01,1242999_axitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1242999_axitinib
ivacaftor and tezacaftor; oral,ATC 5th,R07AX31,1243041_ivacaftor
"ivacaftor, tezacaftor and elexacaftor; oral",ATC 5th,R07AX32,1243041_ivacaftor
ivacaftor and lumacaftor; oral,ATC 5th,R07AX30,1243041_ivacaftor
OTHER RESPIRATORY SYSTEM PRODUCTS,ATC 2nd,R07,1243041_ivacaftor
Other respiratory system products,ATC 4th,R07AX,1243041_ivacaftor
RESPIRATORY SYSTEM,ATC 1st,R,1243041_ivacaftor
ivacaftor; oral,ATC 5th,R07AX02,1243041_ivacaftor
OTHER RESPIRATORY SYSTEM PRODUCTS,ATC 3rd,R07A,1243041_ivacaftor
ANTIMETABOLITES,ATC 3rd,L01B,1251_azacitidine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1251_azacitidine
azacitidine; systemic,ATC 5th,L01BC07,1251_azacitidine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1251_azacitidine
Pyrimidine analogues,ATC 4th,L01BC,1251_azacitidine
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1256_azathioprine
Other immunosuppressants,ATC 4th,L04AX,1256_azathioprine
azathioprine; systemic,ATC 5th,L04AX01,1256_azathioprine
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1256_azathioprine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1256_azathioprine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,12574_gemcitabine
ANTIMETABOLITES,ATC 3rd,L01B,12574_gemcitabine
Pyrimidine analogues,ATC 4th,L01BC,12574_gemcitabine
gemcitabine; parenteral,ATC 5th,L01BC05,12574_gemcitabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,12574_gemcitabine
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,1272_aztreonam
ANTIINFECTIVES,ATC 3rd,S02A,1272_aztreonam
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,1272_aztreonam
"Corticosteroids, moderately potent, combinations with antibiotics",ATC 4th,D07CB,1272_aztreonam
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,1272_aztreonam
"Corticosteroids, very potent, combinations with antibiotics",ATC 4th,D07CD,1272_aztreonam
OTHER BETA-LACTAM ANTIBACTERIALS,ATC 3rd,J01D,1272_aztreonam
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,1272_aztreonam
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,1272_aztreonam
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,1272_aztreonam
flumetasone and antibiotics; topical,ATC 5th,D07CB05,1272_aztreonam
betamethasone and antibiotics; topical,ATC 5th,D07CC01,1272_aztreonam
fluocinonide and antibiotics; topical,ATC 5th,D07CC05,1272_aztreonam
"aztreonam; inhalant, parenteral",ATC 5th,J01DF01,1272_aztreonam
antibiotics in combination with other drugs; ophthalmic,ATC 5th,S01AA20,1272_aztreonam
Monobactams,ATC 4th,J01DF,1272_aztreonam
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,1272_aztreonam
dexamethasone and antibiotics; topical,ATC 5th,D07CB04,1272_aztreonam
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,1272_aztreonam
IRRIGATING SOLUTIONS,ATC 3rd,B05C,1272_aztreonam
"Corticosteroids, weak, combinations with antibiotics",ATC 4th,D07CA,1272_aztreonam
prednisolone and antibiotics; topical,ATC 5th,D07CA03,1272_aztreonam
clobetasol and antibiotics; topical,ATC 5th,D07CD01,1272_aztreonam
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,1272_aztreonam
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,1272_aztreonam
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,1272_aztreonam
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,1272_aztreonam
hydrocortisone and antibiotics; topical,ATC 5th,D07CA01,1272_aztreonam
methylprednisolone and antibiotics; topical,ATC 5th,D07CA02,1272_aztreonam
fluorometholone and antibiotics; topical,ATC 5th,D07CB03,1272_aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,1272_aztreonam
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,1272_aztreonam
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,1272_aztreonam
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,1272_aztreonam
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,1272_aztreonam
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,1272_aztreonam
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,1272_aztreonam
Antiinfectives,ATC 4th,B05CA,1272_aztreonam
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,1272_aztreonam
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,1272_aztreonam
Antiinfectives,ATC 4th,S02AA,1272_aztreonam
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,1272_aztreonam
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,1272_aztreonam
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,1272_aztreonam
fluprednidene and antibiotics; topical,ATC 5th,D07CB02,1272_aztreonam
"Corticosteroids, potent, combinations with antibiotics",ATC 4th,D07CC,1272_aztreonam
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,1272_aztreonam
ANTIBACTERIALS FOR SYSTEMIC USE,ATC 2nd,J01,1272_aztreonam
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,1272_aztreonam
SENSORY ORGANS,ATC 1st,S,1272_aztreonam
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,1272_aztreonam
"antiinfectives, combinations; otic",ATC 5th,S02AA30,1272_aztreonam
OTOLOGICALS,ATC 2nd,S02,1272_aztreonam
OPHTHALMOLOGICALS,ATC 2nd,S01,1272_aztreonam
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,1272_aztreonam
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,1272_aztreonam
beclometasone and antibiotics; topical,ATC 5th,D07CC04,1272_aztreonam
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,1272_aztreonam
Antibiotics,ATC 4th,S01AA,1272_aztreonam
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,1272_aztreonam
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,1272_aztreonam
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,1272_aztreonam
ANTIINFECTIVES,ATC 3rd,S03A,1272_aztreonam
Antiinfectives,ATC 4th,S03AA,1272_aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,1272_aztreonam
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1272_aztreonam
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,1272_aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,1272_aztreonam
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,1272_aztreonam
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,1272_aztreonam
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,1272_aztreonam
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,1272_aztreonam
ANTIINFECTIVES,ATC 3rd,S01A,1272_aztreonam
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,1272_aztreonam
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,1272_aztreonam
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,1272_aztreonam
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,1272_aztreonam
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1294580_gemtuzumab_ozogamicin
gemtuzumab ozogamicin; parenteral,ATC 5th,L01FX02,1294580_gemtuzumab_ozogamicin
[U] gemtuzumab ozogamicin,ATC 5th,L01XC05,1294580_gemtuzumab_ozogamicin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1294580_gemtuzumab_ozogamicin
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1294580_gemtuzumab_ozogamicin
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,1294580_gemtuzumab_ozogamicin
